star_id,mission,label,orbital_period,transit_duration,transit_depth,planet_radius,impact_parameter,transit_snr,mes,stellar_teff,stellar_logg,stellar_radius,mag
323132914,TESS,CANDIDATE,51.1701501,6.6641048,851.4547808,2.9366826,,,,5599.0,4.46138,0.943356,
31553893,TESS,CANDIDATE,11.1296441,7.0473822,951.6169809,12.8402271,,,,5785.0,4.344,3.4475601,
380783252,TESS,CANDIDATE,9.4496506,2.021,19750.0,17.0216,,,,5509.0,4.39758,0.94,
38846515,TESS,CONFIRMED,2.8493825,3.567,8049.0,16.3869,,,,6900.0,4.438,1.77,
101230735,TESS,CANDIDATE,2.0685633,0.373,502.0,3.89739,,,,5687.9,4.6,1.14,
253990973,TESS,FALSE_POSITIVE,0.540933,1.674337,257.347459,2.28501,,,,5525.0,4.25342,1.21935,
299799658,TESS,CONFIRMED,4.1150576,1.08,487.0,2.30057,,,,5394.0,4.50942,0.89,
406976746,TESS,CANDIDATE,10.0665238,2.4023189,839.9044871,2.7272824,,,,5552.0,4.61783,0.791742,
79748331,TESS,CONFIRMED,6.4438657,1.9309449,1121.9512275,2.460344,,,,4803.0,4.52079,0.737189,
7088246,TESS,CONFIRMED,2.160344,1.828854,19357.992992,22.503541,,,,5780.0,4.32928,1.2,
201604954,TESS,CONFIRMED,4.606184,3.121643,13793.034867,12.962219,,,,5670.0,4.3925,1.07,
201642601,TESS,CONFIRMED,3.1316735,2.4579197,14915.6943722,9.4995191,,,,4351.0,4.438,0.76701,
6663331,TESS,CONFIRMED,3.180362,2.111521,21192.463324,13.446487,,,,5498.0,4.47934,0.92,
31858843,TESS,CONFIRMED,2.9776446,2.962,13022.0,14.4339,,,,5703.0,4.25824,1.22,
92352620,TESS,CONFIRMED,3.9502008,4.444,13914.0,20.5357,,,,6153.0,4.18077,1.71,
31858844,TESS,FALSE_POSITIVE,2.9776152,3.25697,43218.111683,26.88423,,,,5740.0,4.29219,1.28,
120247528,TESS,CONFIRMED,3.5544026,2.0550535,10164.8753396,13.200677,,,,5639.0,4.37172,1.11499,
140830390,TESS,FALSE_POSITIVE,12.8379689,9.8464123,10539.0192794,25.4886382,,,,5765.0,4.34773,2.4494,
158297421,TESS,CONFIRMED,3.9228016,1.8736007,31510.9004906,13.3368705,,,,4444.0,4.438,0.6983,
327301957,TESS,CANDIDATE,13.9428705,3.7522756,1015.395543,2.4233421,,,,5206.0,4.63095,0.741671,
